condition,outer_fold,group_id,subject_id,target,source,tau_star,delta,response,status,support_sha256,is_synthetic,synthetic_notice,protocol_id
non_speaking,4,MOCK_G15,MOCK_S30,right_eyelid,left_cheek,5,0,0.0,evaluable,41ecfa49b9b5a070787055228827054d259ac9409a6ebb9ee1ec451ea4c60eac,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,right_eyelid,left_cheek,5,1,5.810186263239918e-05,evaluable,41ecfa49b9b5a070787055228827054d259ac9409a6ebb9ee1ec451ea4c60eac,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,right_eyelid,left_cheek,5,2,7.030601554379977e-05,evaluable,41ecfa49b9b5a070787055228827054d259ac9409a6ebb9ee1ec451ea4c60eac,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,right_eyelid,left_cheek,5,3,3.616775790719895e-05,evaluable,41ecfa49b9b5a070787055228827054d259ac9409a6ebb9ee1ec451ea4c60eac,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,right_eyelid,left_cheek,6,-3,-0.0002724752691789,evaluable,41ecfa49b9b5a070787055228827054d259ac9409a6ebb9ee1ec451ea4c60eac,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,right_eyelid,left_cheek,6,-2,-0.00015375949875830013,evaluable,41ecfa49b9b5a070787055228827054d259ac9409a6ebb9ee1ec451ea4c60eac,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,right_eyelid,left_cheek,6,-1,-5.810186263239918e-05,evaluable,41ecfa49b9b5a070787055228827054d259ac9409a6ebb9ee1ec451ea4c60eac,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,right_eyelid,left_cheek,6,0,0.0,evaluable,41ecfa49b9b5a070787055228827054d259ac9409a6ebb9ee1ec451ea4c60eac,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,right_eyelid,left_cheek,6,1,1.220415291140059e-05,evaluable,41ecfa49b9b5a070787055228827054d259ac9409a6ebb9ee1ec451ea4c60eac,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,right_eyelid,left_cheek,6,2,-2.193410472520023e-05,evaluable,41ecfa49b9b5a070787055228827054d259ac9409a6ebb9ee1ec451ea4c60eac,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,right_eyelid,left_cheek,6,3,-9.56123179680999e-05,evaluable,41ecfa49b9b5a070787055228827054d259ac9409a6ebb9ee1ec451ea4c60eac,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,mouth,jaw,5,-3,-0.0003154514198728999,evaluable,41ecfa49b9b5a070787055228827054d259ac9409a6ebb9ee1ec451ea4c60eac,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,mouth,jaw,5,-2,-0.00019907714468979897,evaluable,41ecfa49b9b5a070787055228827054d259ac9409a6ebb9ee1ec451ea4c60eac,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,mouth,jaw,5,-1,-8.86602250396995e-05,evaluable,41ecfa49b9b5a070787055228827054d259ac9409a6ebb9ee1ec451ea4c60eac,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,mouth,jaw,5,0,0.0,evaluable,41ecfa49b9b5a070787055228827054d259ac9409a6ebb9ee1ec451ea4c60eac,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,mouth,jaw,5,1,5.341243079230035e-05,evaluable,41ecfa49b9b5a070787055228827054d259ac9409a6ebb9ee1ec451ea4c60eac,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,mouth,jaw,5,2,6.396456579760117e-05,evaluable,41ecfa49b9b5a070787055228827054d259ac9409a6ebb9ee1ec451ea4c60eac,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,mouth,jaw,5,3,3.147832606710012e-05,evaluable,41ecfa49b9b5a070787055228827054d259ac9409a6ebb9ee1ec451ea4c60eac,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,mouth,jaw,6,-3,-0.0002524895754820993,evaluable,41ecfa49b9b5a070787055228827054d259ac9409a6ebb9ee1ec451ea4c60eac,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,mouth,jaw,6,-2,-0.00014207265583199985,evaluable,41ecfa49b9b5a070787055228827054d259ac9409a6ebb9ee1ec451ea4c60eac,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,mouth,jaw,6,-1,-5.341243079230035e-05,evaluable,41ecfa49b9b5a070787055228827054d259ac9409a6ebb9ee1ec451ea4c60eac,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,mouth,jaw,6,0,0.0,evaluable,41ecfa49b9b5a070787055228827054d259ac9409a6ebb9ee1ec451ea4c60eac,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,mouth,jaw,6,1,1.055213500530082e-05,evaluable,41ecfa49b9b5a070787055228827054d259ac9409a6ebb9ee1ec451ea4c60eac,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,mouth,jaw,6,2,-2.193410472520023e-05,evaluable,41ecfa49b9b5a070787055228827054d259ac9409a6ebb9ee1ec451ea4c60eac,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,mouth,jaw,6,3,-9.092288612789871e-05,evaluable,41ecfa49b9b5a070787055228827054d259ac9409a6ebb9ee1ec451ea4c60eac,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,jaw,left_brow,6,-3,-0.0005590697427945001,evaluable,41ecfa49b9b5a070787055228827054d259ac9409a6ebb9ee1ec451ea4c60eac,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,jaw,left_brow,6,-2,-0.0003060144322977014,evaluable,41ecfa49b9b5a070787055228827054d259ac9409a6ebb9ee1ec451ea4c60eac,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,jaw,left_brow,6,-1,-0.00010340008282690161,evaluable,41ecfa49b9b5a070787055228827054d259ac9409a6ebb9ee1ec451ea4c60eac,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,jaw,left_brow,6,0,0.0,evaluable,41ecfa49b9b5a070787055228827054d259ac9409a6ebb9ee1ec451ea4c60eac,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,jaw,left_brow,6,1,-1.9967958298000923e-05,evaluable,41ecfa49b9b5a070787055228827054d259ac9409a6ebb9ee1ec451ea4c60eac,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,jaw,left_brow,6,2,-0.00015225493353930065,evaluable,41ecfa49b9b5a070787055228827054d259ac9409a6ebb9ee1ec451ea4c60eac,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,jaw,left_brow,6,3,-0.0003578224452331011,evaluable,41ecfa49b9b5a070787055228827054d259ac9409a6ebb9ee1ec451ea4c60eac,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,jaw,left_brow,7,-3,-0.00028604647399970047,evaluable,41ecfa49b9b5a070787055228827054d259ac9409a6ebb9ee1ec451ea4c60eac,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,jaw,left_brow,7,-2,-8.343212452890068e-05,evaluable,41ecfa49b9b5a070787055228827054d259ac9409a6ebb9ee1ec451ea4c60eac,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,jaw,left_brow,7,-1,1.9967958298000923e-05,evaluable,41ecfa49b9b5a070787055228827054d259ac9409a6ebb9ee1ec451ea4c60eac,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,jaw,left_brow,7,0,0.0,evaluable,41ecfa49b9b5a070787055228827054d259ac9409a6ebb9ee1ec451ea4c60eac,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,jaw,left_brow,7,1,-0.00013228697524129973,evaluable,41ecfa49b9b5a070787055228827054d259ac9409a6ebb9ee1ec451ea4c60eac,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,jaw,left_brow,7,2,-0.00033785448693510016,evaluable,41ecfa49b9b5a070787055228827054d259ac9409a6ebb9ee1ec451ea4c60eac,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,4,MOCK_G15,MOCK_S30,jaw,left_brow,7,3,-0.000568890158844499,evaluable,41ecfa49b9b5a070787055228827054d259ac9409a6ebb9ee1ec451ea4c60eac,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_brow,right_brow,5,-3,0.0005230997161939999,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_brow,right_brow,5,-2,0.00030282713725479984,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_brow,right_brow,5,-1,0.00011428865673489969,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_brow,right_brow,5,0,0.0,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_brow,right_brow,5,1,-1.6175491495000298e-05,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_brow,right_brow,5,2,6.127810372179993e-05,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_brow,right_brow,5,3,0.0002045169914984997,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_brow,right_brow,6,-3,0.00031900262874980014,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_brow,right_brow,6,-2,0.00013046414822989998,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_brow,right_brow,6,-1,1.6175491495000298e-05,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_brow,right_brow,6,0,0.0,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_brow,right_brow,6,1,7.745359521680022e-05,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_brow,right_brow,6,2,0.0002206924829935,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_brow,right_brow,6,3,0.0003935911932049004,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,right_brow,left_eyelid,6,-3,0.0002942831483702,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,right_brow,left_eyelid,6,-2,0.0001539494977289002,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,right_brow,left_eyelid,6,-1,4.495358536230065e-05,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,right_brow,left_eyelid,6,0,0.0,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,right_brow,left_eyelid,6,1,3.308136419530056e-05,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,right_brow,left_eyelid,6,2,0.0001320698346364002,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,right_brow,left_eyelid,6,3,0.00026564606835580064,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,right_brow,left_eyelid,7,-3,0.00012086813353359965,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,right_brow,left_eyelid,7,-2,1.187222116700009e-05,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,right_brow,left_eyelid,7,-1,-3.308136419530056e-05,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,right_brow,left_eyelid,7,0,0.0,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,right_brow,left_eyelid,7,1,9.898847044109964e-05,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,right_brow,left_eyelid,7,2,0.00023256470416050008,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,right_brow,left_eyelid,7,3,0.00036621400060709956,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_eyelid,right_eyelid,7,-3,8.71760533975004e-05,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_eyelid,right_eyelid,7,-2,5.139692915890042e-05,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_eyelid,right_eyelid,7,-1,1.5158023795200544e-05,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_eyelid,right_eyelid,7,0,0.0,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_eyelid,right_eyelid,7,1,1.5158023795200544e-05,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_eyelid,right_eyelid,7,2,5.139692915890042e-05,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_eyelid,right_eyelid,7,3,8.71760533975004e-05,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_eyelid,right_eyelid,8,-3,3.623890536369988e-05,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_eyelid,right_eyelid,8,-2,0.0,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_eyelid,right_eyelid,8,-1,-1.5158023795200544e-05,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_eyelid,right_eyelid,8,0,0.0,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_eyelid,right_eyelid,8,1,3.623890536369988e-05,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_eyelid,right_eyelid,8,2,7.201802960229986e-05,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_eyelid,right_eyelid,8,3,8.699300930689949e-05,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,right_eyelid,left_cheek,5,-3,0.0004647306971151,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,right_eyelid,left_cheek,5,-2,0.0002653902479116,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,right_eyelid,left_cheek,5,-1,9.716281860670025e-05,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,right_eyelid,left_cheek,5,0,0.0,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,right_eyelid,left_cheek,5,1,-4.698325209100129e-06,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,right_eyelid,left_cheek,5,2,7.679850698440009e-05,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,right_eyelid,left_cheek,5,3,0.00021599415778439986,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,right_eyelid,left_cheek,6,-3,0.00027008857312070013,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,right_eyelid,left_cheek,6,-2,0.00010186114381580038,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,right_eyelid,left_cheek,6,-1,4.698325209100129e-06,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,right_eyelid,left_cheek,6,0,0.0,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,right_eyelid,left_cheek,6,1,8.149683219350022e-05,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,right_eyelid,left_cheek,6,2,0.0002206924829935,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,right_eyelid,left_cheek,6,3,0.00038211402691900025,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_cheek,right_cheek,6,-3,0.0003661354870386005,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_cheek,right_cheek,6,-2,0.0001959659024956999,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_cheek,right_cheek,6,-1,6.181297737800021e-05,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_cheek,right_cheek,6,0,0.0,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_cheek,right_cheek,6,1,2.7142048208900378e-05,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_cheek,right_cheek,6,2,0.00013206983463649995,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,0,MOCK_G01,MOCK_S01,left_cheek,right_cheek,6,3,0.00028250546037159995,evaluable,047b3e189ba903ae23b99980ceb550decad5e53bcbddf8e02301da3031b8ecc7,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
