condition,outer_fold,group_id,subject_id,target,difference,contrast,is_synthetic,synthetic_notice,protocol_id
non_speaking,0,MOCK_G02,MOCK_S03,whole_face,0.0005688595930950875,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,0,MOCK_G02,MOCK_S04,jaw,0.0012975963327669007,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,0,MOCK_G02,MOCK_S04,left_brow,0.0011309720732149003,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,0,MOCK_G02,MOCK_S04,left_cheek,-0.000380099481868801,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,0,MOCK_G02,MOCK_S04,left_eyelid,0.0006291764295161999,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,0,MOCK_G02,MOCK_S04,mouth,0.0009617101172821,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,0,MOCK_G02,MOCK_S04,right_brow,0.0012459881841972,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,0,MOCK_G02,MOCK_S04,right_cheek,0.00015535997984020018,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,0,MOCK_G02,MOCK_S04,right_eyelid,-0.0001523693081476006,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,0,MOCK_G02,MOCK_S04,whole_face,0.0006110417908501368,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,0,MOCK_G03,MOCK_S05,jaw,0.0011632107997149995,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,0,MOCK_G03,MOCK_S05,left_brow,0.0012914936221104,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,0,MOCK_G03,MOCK_S05,left_cheek,-0.00019081691619180028,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,0,MOCK_G03,MOCK_S05,left_eyelid,0.00020888714235629997,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,0,MOCK_G03,MOCK_S05,mouth,0.0012244607226019992,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,0,MOCK_G03,MOCK_S05,right_brow,0.0010055970777341,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,0,MOCK_G03,MOCK_S05,right_cheek,0.0005736750287372999,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,0,MOCK_G03,MOCK_S05,right_eyelid,-0.00036614474365280047,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,0,MOCK_G03,MOCK_S05,whole_face,0.0006137953416763126,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,0,MOCK_G03,MOCK_S06,jaw,0.0008542063887966005,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,0,MOCK_G03,MOCK_S06,left_brow,0.0012459881841972,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,0,MOCK_G03,MOCK_S06,left_cheek,0.00015535997984020018,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,0,MOCK_G03,MOCK_S06,left_eyelid,-0.00015236930814759974,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,0,MOCK_G03,MOCK_S06,mouth,0.0012975963327669007,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,0,MOCK_G03,MOCK_S06,right_brow,0.0006291764295161999,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,0,MOCK_G03,MOCK_S06,right_cheek,0.0009617101172821,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,0,MOCK_G03,MOCK_S06,right_eyelid,-0.00038009948186880013,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,0,MOCK_G03,MOCK_S06,whole_face,0.0005764460802978495,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G04,MOCK_S07,jaw,0.0004462381567102002,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G04,MOCK_S07,left_brow,0.0,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G04,MOCK_S07,left_cheek,0.0005736750287372999,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G04,MOCK_S07,left_eyelid,-0.0003661447436527996,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G04,MOCK_S07,mouth,0.0011632107997149995,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G04,MOCK_S07,right_brow,0.00020888714235629997,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G04,MOCK_S07,right_cheek,0.001224460722602,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G04,MOCK_S07,right_eyelid,-0.00019081691619180028,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G04,MOCK_S07,whole_face,0.00038243877378452487,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G04,MOCK_S08,jaw,3.919095506000128e-05,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G04,MOCK_S08,left_brow,0.0,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G04,MOCK_S08,left_cheek,0.0009617101172821,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G04,MOCK_S08,left_eyelid,-0.00038009948186880013,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G04,MOCK_S08,mouth,0.0008542063887966005,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G04,MOCK_S08,right_brow,-0.00015236930814759974,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G04,MOCK_S08,right_cheek,0.0012975963327669007,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G04,MOCK_S08,right_eyelid,0.00015535997984020018,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G04,MOCK_S08,whole_face,0.0003469493729661745,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G05,MOCK_S09,jaw,-0.0002672758649226014,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G05,MOCK_S09,left_brow,0.0,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G05,MOCK_S09,left_cheek,0.0012244607226019992,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G05,MOCK_S09,left_eyelid,-0.00019081691619180028,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G05,MOCK_S09,mouth,0.0004462381567101985,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G05,MOCK_S09,right_brow,-0.00036614474365280047,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G05,MOCK_S09,right_cheek,0.0011632107997149995,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G05,MOCK_S09,right_eyelid,0.0005736750287374005,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G05,MOCK_S09,whole_face,0.00032291839787467434,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G05,MOCK_S10,jaw,-0.0003981285373017996,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G05,MOCK_S10,left_brow,0.0,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G05,MOCK_S10,left_cheek,0.0012975963327668998,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G05,MOCK_S10,left_eyelid,0.00015535997984029992,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G05,MOCK_S10,mouth,3.9190955059999547e-05,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G05,MOCK_S10,right_brow,-0.00038009948186880013,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G05,MOCK_S10,right_cheek,0.0008542063887965997,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G05,MOCK_S10,right_eyelid,0.0009617101172821,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G05,MOCK_S10,whole_face,0.0003162294693219124,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G06,MOCK_S11,jaw,-0.0003213297642327001,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G06,MOCK_S11,left_brow,0.0,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G06,MOCK_S11,left_cheek,0.0011632107997148998,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G06,MOCK_S11,left_eyelid,0.0005736750287372999,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G06,MOCK_S11,mouth,-0.0002672758649227003,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G06,MOCK_S11,right_brow,-0.00019081691619180028,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G06,MOCK_S11,right_cheek,0.0004462381567100996,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G06,MOCK_S11,right_eyelid,0.0012244607226019003,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G06,MOCK_S11,whole_face,0.000328520270302125,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G06,MOCK_S12,jaw,-5.568256381340009e-05,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G06,MOCK_S12,left_brow,0.0,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G06,MOCK_S12,left_cheek,0.0008542063887966005,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G06,MOCK_S12,left_eyelid,0.0009617101172821,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G06,MOCK_S12,mouth,-0.0003981285373017996,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G06,MOCK_S12,right_brow,0.00015535997984020018,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G06,MOCK_S12,right_cheek,3.91909550598998e-05,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G06,MOCK_S12,right_eyelid,0.0012975963327668998,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,1,MOCK_G06,MOCK_S12,whole_face,0.0003567815840788127,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G07,MOCK_S13,jaw,0.00033377336452329945,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G07,MOCK_S13,left_brow,-0.00019081691619180028,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G07,MOCK_S13,left_cheek,0.00044623815671010047,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G07,MOCK_S13,left_eyelid,0.001224460722602,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G07,MOCK_S13,mouth,-0.0003213297642327001,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G07,MOCK_S13,right_brow,0.0005736750287372999,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G07,MOCK_S13,right_cheek,-0.00026727586492260053,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G07,MOCK_S13,right_eyelid,0.0011632107997149995,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G07,MOCK_S13,whole_face,0.0003702419408675743,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G07,MOCK_S14,jaw,0.0007516856267703997,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G07,MOCK_S14,left_brow,0.00015535997984020018,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G07,MOCK_S14,left_cheek,3.91909550598998e-05,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G07,MOCK_S14,left_eyelid,0.0012975963327668998,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G07,MOCK_S14,mouth,-5.568256381340009e-05,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G07,MOCK_S14,right_brow,0.0009617101172821,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G07,MOCK_S14,right_cheek,-0.0003981285373017996,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G07,MOCK_S14,right_eyelid,0.0008542063887965997,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G07,MOCK_S14,whole_face,0.00045074228742511286,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G08,MOCK_S15,jaw,0.0010957347259299994,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G08,MOCK_S15,left_brow,0.0005736750287372999,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G08,MOCK_S15,left_cheek,-0.00026727586492259967,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G08,MOCK_S15,left_eyelid,0.0011632107997149995,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G08,MOCK_S15,mouth,0.00033377336452329945,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G08,MOCK_S15,right_brow,0.001224460722602,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G08,MOCK_S15,right_cheek,-0.0003213297642327001,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G08,MOCK_S15,right_eyelid,0.0004462381567100996,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G08,MOCK_S15,whole_face,0.0005310608961327998,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G08,MOCK_S16,jaw,0.0012816854433960996,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G08,MOCK_S16,left_brow,0.0009617101172821,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G08,MOCK_S16,left_cheek,-0.00039812853730180047,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G08,MOCK_S16,left_eyelid,0.0008542063887965997,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G08,MOCK_S16,mouth,0.0007516856267703997,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G08,MOCK_S16,right_brow,0.0012975963327668998,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G08,MOCK_S16,right_cheek,-5.568256381340009e-05,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G08,MOCK_S16,right_eyelid,3.9190955059999547e-05,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G08,MOCK_S16,whole_face,0.0005915329703696124,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G09,MOCK_S17,jaw,0.0012640105582748,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G09,MOCK_S17,left_brow,0.0012244607226018995,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G09,MOCK_S17,left_cheek,-0.0003213297642327001,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G09,MOCK_S17,left_eyelid,0.00044623815671010047,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G09,MOCK_S17,mouth,0.0010957347259300003,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G09,MOCK_S17,right_brow,0.0011632107997149995,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G09,MOCK_S17,right_cheek,0.0003337733645233003,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G09,MOCK_S17,right_eyelid,-0.0002672758649226994,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G09,MOCK_S17,whole_face,0.0006173528373249627,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G09,MOCK_S18,jaw,0.0010470374988773012,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G09,MOCK_S18,left_brow,0.0012975963327668998,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G09,MOCK_S18,left_cheek,-5.568256381340009e-05,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G09,MOCK_S18,left_eyelid,3.9190955060000414e-05,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G09,MOCK_S18,mouth,0.0012816854433960988,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G09,MOCK_S18,right_brow,0.0008542063887965997,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G09,MOCK_S18,right_cheek,0.0007516856267704005,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G09,MOCK_S18,right_eyelid,-0.0003981285373017996,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,2,MOCK_G09,MOCK_S18,whole_face,0.0006021988930690128,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S19,jaw,0.000683888837343799,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S19,left_brow,0.0011632107997148998,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S19,left_cheek,0.0003337733645233003,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S19,left_eyelid,-0.0002672758649226994,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S19,mouth,0.001264010558274799,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S19,right_brow,0.0004462381567100996,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S19,right_cheek,0.0010957347259300003,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S19,right_eyelid,-0.00032132976423269923,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S19,whole_face,0.0005497813516676881,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S20,jaw,0.0002634760312702003,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S20,left_brow,0.0008542063887965997,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S20,left_cheek,0.0007516856267703997,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S20,left_eyelid,-0.00039812853730180047,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S20,mouth,0.0010470374988772995,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S20,right_brow,3.91909550598998e-05,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S20,right_cheek,0.001281685443396,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S20,right_eyelid,-5.568256381340009e-05,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G10,MOCK_S20,whole_face,0.0004729338553818999,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S21,jaw,-0.00011126920200750165,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S21,left_brow,0.0004462381567100996,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S21,left_cheek,0.0010957347259299994,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S21,left_eyelid,-0.00032132976423269923,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S21,mouth,0.000683888837343799,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S21,right_brow,-0.0002672758649227003,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
non_speaking,3,MOCK_G11,MOCK_S21,right_cheek,0.001264010558274799,self-pcmci,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
